Wave	Flux
4404.470257	21.70078294
4405.244632	19.55752885
4406.019007	17.09444836
4406.793383	32.92286041
4407.567758	32.52514932
4408.342133	26.91499335
4409.116508	18.68448141
4409.890883	21.60379502
4410.665259	22.82448332
4411.439634	24.79229438
4412.214009	11.1633847
4412.988384	17.2609896
4413.76276	24.88859144
4414.537135	24.54230848
4415.31151	23.37544119
4416.085885	27.10539048
4416.86026	22.42244177
4417.634636	25.89839765
4418.409011	32.28150029
4419.183386	35.55744522
4419.957761	24.39420742
4420.732137	20.27942062
4421.506512	26.96776615
4422.280887	26.98267129
4423.055262	35.19384838
4423.829637	27.3666075
4424.604013	27.67790799
4425.378388	25.09951852
4426.152763	23.58546301
4426.927138	30.49179114
4427.701514	27.05813663
4428.475889	26.63454339
4429.250264	20.16789286
4430.024639	20.93244729
4430.799014	17.53237631
4431.57339	29.1161964
4432.347765	33.12689476
4433.12214	27.60454435
4433.896515	22.05478977
4434.670891	25.07541779
4435.445266	26.35311934
4436.219641	24.4122254
4436.994016	26.48365506
4437.768391	27.98030404
4438.542767	26.40205667
4439.317142	25.46309947
4440.091517	24.70856252
4440.865892	32.2479472
4441.640268	22.90041188
4442.414643	24.48011244
4443.189018	39.77176765
4443.963393	28.53420801
4444.737768	26.36110263
4445.512144	24.60016083
4446.286519	18.9226009
4447.060894	27.38744716
4447.835269	26.5951246
4448.609644	22.21064383
4449.38402	15.62586661
4450.158395	25.40784116
4450.93277	26.07447727
4451.707145	25.31590897
4452.481521	23.20989125
4453.255896	28.33284445
4454.030271	31.17287975
4454.804646	24.45880692
4455.579021	28.30592733
4456.353397	30.01751887
4457.127772	27.39868887
4457.902147	24.54836477
4458.676522	27.68398545
4459.450898	26.45487976
4460.225273	24.54558544
4460.999648	28.36497876
4461.774023	22.314948
4462.548398	26.14386779
4463.322774	28.35883248
4464.097149	15.04737487
4464.871524	21.9968011
4465.645899	18.97448299
4466.420275	25.66690883
4467.19465	30.59875023
4467.969025	19.64979192
4468.7434	15.81810736
4469.517775	22.04331115
4470.292151	27.34163856
4471.066526	20.15649629
4471.840901	26.19599208
4472.615276	27.96993848
4473.389652	29.35893752
4474.164027	19.85272778
4474.938402	19.70068139
4475.712777	23.59415039
4476.487152	25.15714323
4477.261528	19.68283811
4478.035903	22.4529429
4478.810278	21.73487601
4479.584653	22.95510109
4480.359029	17.54767584
4481.133404	16.82308151
4481.907779	23.79110673
4482.682154	28.01983931
4483.456529	21.37256958
4484.230905	19.66543688
4485.00528	25.98524235
4485.779655	21.250217
4486.55403	36.20072703
4487.328405	27.47396892
4488.102781	25.52016038
4488.877156	18.21489296
4489.651531	19.48439815
4490.425906	20.84694064
4491.200282	23.19696341
4491.974657	19.61923123
4492.749032	16.73129622
4493.523407	24.17603556
4494.297782	24.47228533
4495.072158	31.27204878
4495.846533	28.80441152
4496.620908	16.54740272
4497.395283	18.08007178
4498.169659	33.77518731
4498.944034	22.9038053
4499.718409	19.31845116
4500.492784	19.85234794
4501.267159	11.19775703
4502.041535	20.42557881
4502.81591	32.71906693
4503.590285	22.18241381
4504.36466	15.04477025
4505.139036	20.57455205
4505.913411	29.09782902
4506.687786	23.92638583
4507.462161	23.33707324
4508.236536	14.86951648
4509.010912	14.30970976
4509.785287	18.73468664
4510.559662	19.73536475
4511.334037	19.82882689
4512.108413	16.96626184
4512.882788	19.13769697
4513.657163	14.10626568
4514.431538	26.71111782
4515.205913	23.48414728
4515.980289	19.7118662
4516.754664	14.89056525
4517.529039	17.23217857
4518.303414	25.03685132
4519.07779	30.05240074
4519.852165	17.53626869
4520.62654	21.02156178
4521.400915	18.40076508
4522.17529	26.48392505
4522.949666	20.73552669
4523.724041	15.12722493
4524.498416	18.95202206
4525.272791	20.19079186
4526.047166	22.07406374
4526.821542	20.88568049
4527.595917	23.03080201
4528.370292	17.71247272
4529.144667	14.59398725
4529.919043	30.16053773
4530.693418	30.10267215
4531.467793	15.87886873
4532.242168	15.2222435
4533.016543	16.31933513
4533.790919	25.25628314
4534.565294	24.33414749
4535.339669	21.24064023
4536.114044	21.83641012
4536.88842	16.66009913
4537.662795	16.7648877
4538.43717	23.88899462
4539.211545	17.38893922
4539.98592	23.07247868
4540.760296	16.74868422
4541.534671	16.39915343
4542.309046	15.68188593
4543.083421	14.29926876
4543.857797	14.07326051
4544.632172	14.36721006
4545.406547	20.26894256
4546.180922	20.16471781
4546.955297	25.62630419
4547.729673	21.80048533
4548.504048	16.3849193
4549.278423	22.09839609
4550.052798	18.84267937
4550.827174	18.8681605
4551.601549	17.13083505
4552.375924	13.16179747
4553.150299	22.27565096
4553.924674	25.43927402
4554.69905	15.74006915
4555.473425	14.69349245
4556.2478	9.664303145
4557.022175	11.76023456
4557.796551	15.01050909
4558.570926	13.60817987
4559.345301	21.92544387
4560.119676	23.16548025
4560.894051	16.94770255
4561.668427	24.23602402
4562.442802	20.31845031
4563.217177	15.5831285
4563.991552	17.7245072
4564.765927	23.49161441
4565.540303	23.75765422
4566.314678	19.34870744
4567.089053	16.28867254
4567.863428	17.06215523
4568.637804	13.40075076
4569.412179	25.47263653
4570.186554	21.61529746
4570.960929	21.68015504
4571.735304	19.17952187
4572.50968	18.51299429
4573.284055	17.31415548
4574.05843	21.49345045
4574.832805	21.03288422
4575.607181	20.14484297
4576.381556	21.78265794
4577.155931	29.62725108
4577.930306	29.2979935
4578.704681	9.405205692
4579.479057	21.99383781
4580.253432	13.71908427
4581.027807	22.21653865
4581.802182	12.84300207
4582.576558	15.32813718
4583.350933	16.80641216
4584.125308	11.45031049
4584.899683	30.60454976
4585.674058	16.98923761
4586.448434	15.28711431
4587.222809	19.50863652
4587.997184	17.51815277
4588.771559	22.12084908
4589.545935	22.82625414
4590.32031	21.60453353
4591.094685	24.72840692
4591.86906	29.34727493
4592.643435	29.32268715
4593.417811	23.15613113
4594.192186	18.44099914
4594.966561	20.17605349
4595.740936	18.63739299
4596.515312	22.45139971
4597.289687	24.16260479
4598.064062	11.358688
4598.838437	19.45589284
4599.612812	21.37854911
4600.387188	16.87276396
4601.161563	15.90153481
4601.935938	14.62199228
4602.710313	16.70620684
4603.484688	19.47860788
4604.259064	23.1526027
4605.033439	22.17689751
4605.807814	17.79360392
4606.582189	20.17338269
4607.356565	21.00074065
4608.13094	24.20216123
4608.905315	19.62097162
4609.67969	13.94428916
4610.454065	20.05634788
4611.228441	14.53351836
4612.002816	21.28151883
4612.777191	25.52900393
4613.551566	24.84943469
4614.325942	24.6859441
4615.100317	19.98723793
4615.874692	18.13731401
4616.649067	26.2284705
4617.423442	29.5734539
4618.197818	13.84464764
4618.972193	14.5785514
4619.746568	16.51782407
4620.520943	20.33572846
4621.295319	22.46632073
4622.069694	22.05062475
4622.844069	22.90483498
4623.618444	25.90153167
4624.392819	19.93189756
4625.167195	25.95910608
4625.94157	21.15142119
4626.715945	16.74531859
4627.49032	23.18066067
4628.264696	27.96770708
4629.039071	21.26798616
4629.813446	18.59469856
4630.587821	16.77262349
4631.362196	27.13801978
4632.136572	23.2996688
4632.910947	21.44028457
4633.685322	23.3080306
4634.459697	17.46692449
4635.234073	26.18325218
4636.008448	23.79302579
4636.782823	20.14242496
4637.557198	22.11015131
4638.331573	28.7710993
4639.105949	15.19186943
4639.880324	22.19067238
4640.654699	16.35217751
4641.429074	18.77365545
4642.203449	18.50043703
4642.977825	22.45202175
4643.7522	26.52524967
4644.526575	19.43312354
4645.30095	19.16116243
4646.075326	16.05262034
4646.849701	20.67316521
4647.624076	24.10860909
4648.398451	15.14689198
4649.172826	23.63153896
4649.947202	23.70595609
4650.721577	22.7790347
4651.495952	20.59002496
4652.270327	23.38389829
4653.044703	16.51916476
4653.819078	22.06036563
4654.593453	25.06578808
4655.367828	18.08517383
4656.142203	20.77609957
4656.916579	24.15845962
4657.690954	21.42421609
4658.465329	23.16681433
4659.239704	19.27307401
4660.01408	18.43338114
4660.788455	23.47739749
4661.56283	24.65889728
4662.337205	28.45467161
4663.11158	26.61508546
4663.885956	27.93421486
4664.660331	25.84506633
4665.434706	27.62967476
4666.209081	29.99005382
4666.983457	28.03084279
4667.757832	25.02275351
4668.532207	26.13788298
4669.306582	19.64676907
4670.080957	30.41669109
4670.855333	31.35258838
4671.629708	22.17161282
4672.404083	22.01716695
4673.178458	32.04034472
4673.952834	22.380331
4674.727209	31.95117862
4675.501584	23.54765093
4676.275959	22.81887966
4677.050334	27.35411641
4677.82471	34.17536802
4678.599085	31.82855207
4679.37346	25.40598298
4680.147835	21.27613488
4680.92221	30.21472667
4681.696586	28.84872987
4682.470961	30.82877261
4683.245336	23.098562
4684.019711	25.95306039
4684.794087	29.29967168
4685.568462	34.82636314
4686.342837	30.66683315
4687.117212	32.25686487
4687.891587	37.54103491
4688.665963	28.34821545
4689.440338	36.37741811
4690.214713	40.40202369
4690.989088	33.62658861
4691.763464	28.11968067
4692.537839	32.57520897
4693.312214	30.20689955
4694.086589	33.95513681
4694.860964	26.64748182
4695.63534	30.00981087
4696.409715	34.87993003
4697.18409	29.86954486
4697.958465	28.45680772
4698.732841	31.20512259
4699.507216	36.61303885
4700.281591	26.9887011
4701.055966	30.10237569
4701.830341	39.48360174
4702.604717	32.89833086
4703.379092	27.12535663
4704.153467	28.07051305
4704.927842	30.09253687
4705.702218	33.03156914
4706.476593	31.13749759
4707.250968	23.80870648
4708.025343	28.74397307
4708.799718	25.81859391
4709.574094	29.34134305
4710.348469	26.89839151
4711.122844	29.30011108
4711.897219	29.94209058
4712.671595	32.73183065
4713.44597	29.28997845
4714.220345	33.29638076
4714.99472	28.04774904
4715.769095	29.35926045
4716.543471	40.64334602
4717.317846	38.27450456
4718.092221	29.53459891
4718.866596	30.55059905
4719.640971	31.56706241
4720.415347	28.56811579
4721.189722	35.23552505
4721.964097	33.4375838
4722.738472	26.03292501
4723.512848	30.2331814
4724.287223	32.60505364
4725.061598	28.6952925
4725.835973	23.30273135
4726.610348	28.50897966
4727.384724	19.7442083
4728.159099	24.9812886
4728.933474	25.26642372
4729.707849	26.30600313
4730.482225	19.64082263
4731.2566	18.60562793
4732.030975	28.58620524
4732.80535	29.13539493
4733.579725	25.83375844
4734.354101	26.29138917
4735.128476	24.4249653
4735.902851	26.71634295
4736.677226	20.882205
4737.451602	21.83585028
4738.225977	21.40967492
4739.000352	19.41332679
4739.774727	16.4849036
4740.549102	23.11054222
4741.323478	14.22145422
4742.097853	20.48053139
4742.872228	16.65061236
4743.646603	21.54016299
4744.420979	25.25828691
4745.195354	15.95657077
4745.969729	21.38344734
4746.744104	23.68988364
4747.518479	22.73045736
4748.292855	24.23933009
4749.06723	17.53225852
4749.841605	22.17453641
4750.61598	21.59756006
4751.390356	27.44950291
4752.164731	27.08319027
4752.939106	19.9186587
4753.713481	20.08476716
4754.487856	22.05571092
4755.262232	20.95463294
4756.036607	15.78876693
4756.810982	13.10141594
4757.585357	20.72447423
4758.359732	17.32020117
4759.134108	18.45599295
4759.908483	23.16904308
4760.682858	23.01543631
4761.457233	24.49674605
4762.231609	18.5208717
4763.005984	22.22480781
4763.780359	22.91316502
4764.554734	29.21550307
4765.329109	21.00732368
4766.103485	20.59381014
4766.87786	25.32633012
4767.652235	24.67126131
4768.42661	21.89464496
4769.200986	22.79412248
4769.975361	21.55605545
4770.749736	30.56156284
4771.524111	15.62070368
4772.298486	17.32861856
4773.072862	12.72439098
4773.847237	24.3557283
4774.621612	28.92687395
4775.395987	14.23201037
4776.170363	19.90523985
4776.944738	17.49149241
4777.719113	25.98043279
4778.493488	26.53029746
4779.267863	21.876848
4780.042239	19.21630031
4780.816614	21.74481674
4781.590989	23.40179715
4782.365364	28.30298919
4783.13974	22.95888362
4783.914115	22.0528191
4784.68849	18.72161057
4785.462865	18.61941869
4786.23724	22.96919889
4787.011616	19.48842817
4787.785991	17.10727033
4788.560366	21.52668458
4789.334741	22.04950773
4790.109117	21.62293532
4790.883492	19.68841
4791.657867	19.10712835
4792.432242	17.33882134
4793.206617	16.06863853
4793.980993	20.33308546
4794.755368	17.20858738
4795.529743	18.75033954
4796.304118	17.63539404
4797.078493	23.12346212
4797.852869	24.20674579
4798.627244	20.50277924
4799.401619	18.86588807
4800.175994	21.04742672
4800.95037	21.5902319
4801.724745	23.16395559
4802.49912	16.306357
4803.273495	18.37654126
4804.04787	18.04741602
4804.822246	23.59404451
4805.596621	27.41843003
4806.370996	19.513323
4807.145371	18.14188534
4807.919747	20.57966469
4808.694122	22.17626091
4809.468497	26.27032981
4810.242872	15.89247155
4811.017247	17.60303342
4811.791623	19.0615818
4812.565998	26.49996574
4813.340373	22.22037677
4814.114748	20.65374434
4814.889124	15.30743781
4815.663499	25.77972833
4816.437874	25.49459057
4817.212249	16.94791696
4817.986624	20.27985341
4818.761	19.74695189
4819.535375	15.64211376
4820.30975	20.34042023
4821.084125	18.17800997
4821.858501	16.42304108
4822.632876	19.60576473
4823.407251	22.15733502
4824.181626	20.15807521
4824.956001	20.6265612
4825.730377	23.13930429
4826.504752	21.47511351
4827.279127	17.82049192
4828.053502	12.79532999
4828.827878	16.42370812
4829.602253	25.39476244
4830.376628	21.87357634
4831.151003	20.3466446
4831.925378	19.0056141
4832.699754	19.36909843
4833.474129	24.67842139
4834.248504	20.71577891
4835.022879	24.31697125
4835.797254	24.2731373
4836.57163	23.46570314
4837.346005	23.7812335
4838.12038	20.11774056
4838.894755	28.42417048
4839.669131	24.97085422
4840.443506	19.23351096
4841.217881	23.53642774
4841.992256	20.44693065
4842.766631	17.95416828
4843.541007	21.41797187
4844.315382	21.80895963
4845.089757	18.71238056
4845.864132	14.78214239
4846.638508	19.04574228
4847.412883	18.98156498
4848.187258	19.00988897
4848.961633	23.90968869
4849.736008	18.62591437
4850.510384	23.48222558
4851.284759	26.40057701
4852.059134	22.5774541
4852.833509	22.11627642
4853.607885	21.28435242
4854.38226	25.47354709
4855.156635	24.40686262
4855.93101	22.27637888
4856.705385	15.70087403
4857.479761	16.2664366
4858.254136	20.82100555
4859.028511	19.80354825
4859.802886	20.26594089
4860.577262	21.86636729
4861.351637	20.88804424
4862.126012	20.54195055
4862.900387	19.67343605
4863.674762	18.84776818
4864.449138	19.26403856
4865.223513	24.13703498
4865.997888	20.23520021
4866.772263	20.21313368
4867.546639	23.06873056
4868.321014	15.21169662
4869.095389	17.70365696
4869.869764	19.84636312
4870.644139	21.51186018
4871.418515	21.58609468
4872.19289	15.61543752
4872.967265	25.19655144
4873.74164	23.72899274
4874.516015	22.89917574
4875.290391	27.37328582
4876.064766	21.54217337
4876.839141	25.32324639
4877.613516	19.67204374
4878.387892	19.20554034
4879.162267	18.72628645
4879.936642	21.32970839
4880.711017	20.90971372
4881.485392	20.11429685
4882.259768	20.18876692
4883.034143	19.57527552
4883.808518	18.96730836
4884.582893	25.6912875
4885.357269	19.84985845
4886.131644	19.55670167
4886.906019	18.08268435
4887.680394	17.59843429
4888.454769	22.23779389
4889.229145	29.77329545
4890.00352	24.40657675
4890.777895	20.11540064
4891.55227	22.75606952
4892.326646	24.14044958
4893.101021	16.82314239
4893.875396	23.0893267
4894.649771	20.12716116
4895.424146	23.79083674
4896.198522	26.57884568
4896.972897	27.70041524
4897.747272	20.21626373
4898.521647	20.73709635
4899.296023	11.81126564
4900.070398	21.27783556
4900.844773	19.05280045
4901.619148	17.50998155
4902.393523	19.05998435
4903.167899	25.89481893
4903.942274	29.18620897
4904.716649	27.75196778
4905.491024	20.6259696
4906.2654	24.06943381
4907.039775	21.99067996
4907.81415	26.0248729
4908.588525	24.40137544
4909.3629	23.80575246
4910.137276	23.79097438
4910.911651	21.34789181
4911.686026	17.8626821
4912.460401	15.76847652
4913.234776	15.97381716
4914.009152	21.57007517
4914.783527	21.98735404
4915.557902	18.35068558
4916.332277	21.68660837
4917.106653	20.0069566
4917.881028	21.41906507
4918.655403	24.08732738
4919.429778	18.94963184
4920.204153	19.27709213
4920.978529	25.31261878
4921.752904	23.33561741
4922.527279	17.78310733
4923.301654	19.9293697
4924.07603	20.86186827
4924.850405	17.75987745
4925.62478	23.28227815
4926.399155	24.09330426
4927.17353	25.51554405
4927.947906	25.71321242
4928.722281	28.63723368
4929.496656	24.31343754
4930.271031	25.60942971
4931.045407	19.72415479
4931.819782	18.62162098
4932.594157	26.42522037
4933.368532	24.29310345
4934.142907	24.1580414
4934.917283	20.26280157
4935.691658	22.13322635
4936.466033	22.82783968
4937.240408	20.09867041
4938.014784	21.63886351
4938.789159	19.00837754
4939.563534	22.33536943
4940.337909	17.07321034
4941.112284	28.24856467
4941.88666	22.69671634
4942.661035	21.27840467
4943.43541	21.84295742
4944.209785	14.82884699
4944.984161	21.89540067
4945.758536	27.30291856
4946.532911	21.90942701
4947.307286	22.19752806
4948.081661	21.68121383
4948.856037	20.11109136
4949.630412	21.36585288
4950.404787	20.31326488
4951.179162	19.2387983
4951.953537	18.5475903
4952.727913	17.08304915
4953.502288	19.76062486
4954.276663	19.52995131
4955.051038	21.01722603
4955.825414	21.15058739
4956.599789	15.61578957
4957.374164	23.70562522
4958.148539	29.62752372
4958.922914	22.74178643
4959.69729	18.63002116
4960.471665	19.40436147
4961.24604	22.59707615
4962.020415	22.42851924
4962.794791	27.35760513
4963.569166	19.4543126
4964.343541	24.89989933
4965.117916	25.62351163
4965.892291	21.99546173
4966.666667	18.88979161
4967.441042	19.89272494
4968.215417	22.90251623
4968.989792	26.8942834
4969.764168	23.71832807
4970.538543	15.2096108
4971.312918	22.62089895
4972.087293	22.54876615
4972.861668	22.71199999
4973.636044	22.41814838
4974.410419	21.0470707
4975.184794	31.61095195
4975.959169	20.36811821
4976.733545	13.9545409
4977.50792	21.59515925
4978.282295	23.56338457
4979.05667	20.48357277
4979.831045	27.13595778
4980.605421	26.17994346
4981.379796	20.47136755
4982.154171	15.70460759
4982.928546	27.11074796
4983.702922	30.91091363
4984.477297	21.49238636
4985.251672	23.85927435
4986.026047	23.83430276
4986.800422	25.2130977
4987.574798	24.68938517
4988.349173	19.61975666
4989.123548	22.28613035
4989.897923	24.26609369
4990.672298	20.91908402
4991.446674	24.66629558
4992.221049	18.81222192
4992.995424	25.45543118
4993.769799	25.02036065
4994.544175	25.33469987
4995.31855	21.69668939
4996.092925	20.87145166
4996.8673	24.18859547
4997.641675	24.03434547
4998.416051	24.05775005
4999.190426	23.01931678
4999.964801	24.2901706
5000.739176	22.09014148
5001.513552	20.54663173
5002.287927	18.94780013
5003.062302	20.4786666
5003.836677	26.10228112
5004.611052	22.63120099
5005.385428	23.47017918
5006.159803	20.55028985
5006.934178	18.71815097
5007.708553	17.06983941
5008.482929	19.58098902
5009.257304	20.46806148
5010.031679	21.11593978
5010.806054	22.54050758
5011.580429	17.94746216
5012.354805	23.31477775
5013.12918	23.89630028
5013.903555	20.3821816
5014.67793	19.39451472
5015.452306	24.30384224
5016.226681	22.86560677
5017.001056	22.78240431
5017.775431	23.20229707
5018.549806	15.49593043
5019.324182	23.79879885
5020.098557	20.04356298
5020.872932	19.53072556
5021.647307	24.1301899
5022.421683	23.05679534
5023.196058	21.21480308
5023.970433	25.08763359
5024.744808	24.27189586
5025.519183	22.23111556
5026.293559	17.95854638
5027.067934	21.63072802
5027.842309	25.63912351
5028.616684	17.12199546
5029.391059	19.80902088
5030.165435	22.08648733
5030.93981	29.4285848
5031.714185	25.37812089
5032.48856	26.15185373
5033.262936	22.07759084
5034.037311	24.41271244
5034.811686	19.5308182
5035.586061	22.50296549
5036.360436	23.81159698
5037.134812	25.18579941
5037.909187	26.42053522
5038.683562	21.89032377
5039.457937	32.39880112
5040.232313	25.63454688
5041.006688	22.17211707
5041.781063	28.44856503
5042.555438	22.08355183
5043.329813	30.13610613
5044.104189	20.88670751
5044.878564	25.05813037
5045.652939	22.26863118
5046.427314	25.12285693
5047.20169	23.21065358
5047.976065	28.8910974
5048.75044	22.30208633
5049.524815	19.21819819
5050.29919	27.25754936
5051.073566	19.68255224
5051.847941	23.67267829
5052.622316	26.65781298
5053.396691	26.08572692
5054.171067	31.27375873
5054.945442	22.98968121
5055.719817	24.10150195
5056.494192	22.84921138
5057.268567	21.28709734
5058.042943	27.81044482
5058.817318	25.85782741
5059.591693	24.80767332
5060.366068	25.64417923
5061.140444	26.87336433
5061.914819	33.4285629
5062.689194	29.76781091
5063.463569	29.80723764
5064.237944	22.08465562
5065.01232	25.63438012
5065.786695	24.60412336
5066.56107	29.71388403
5067.335445	20.59497746
5068.10982	24.68301654
5068.884196	22.87491883
5069.658571	25.96735142
5070.432946	20.52451755
5071.207321	20.59130477
5071.981697	19.94012967
5072.756072	27.65004855
5073.530447	25.62411779
5074.304822	22.7440496
5075.079197	22.65300944
5075.853573	17.21534114
5076.627948	28.94438371
5077.402323	22.22748126
5078.176698	19.99187147
5078.951074	23.36034548
5079.725449	19.44178313
5080.499824	19.0930279
5081.274199	18.46255348
5082.048574	24.79662219
5082.82295	17.21505924
5083.597325	18.40744605
5084.3717	23.64299772
5085.146075	16.23623855
5085.920451	20.87095667
5086.694826	22.41868571
5087.469201	25.32179055
5088.243576	25.35740564
5089.017951	19.80527805
5089.792327	22.29903966
5090.566702	19.62230835
5091.341077	27.28039543
5092.115452	31.34370247
5092.889828	24.95927898
5093.664203	23.9896036
5094.438578	26.8408515
5095.212953	25.30357935
5095.987328	18.23668553
5096.761704	24.23872129
5097.536079	20.70465763
5098.310454	24.40880815
5099.084829	25.78139857
5099.859205	23.26098586
5100.63358	21.3120557
5101.407955	24.28534516
5102.18233	25.38878027
5102.956705	25.38051376
5103.731081	25.84828241
5104.505456	26.177405
5105.279831	22.16483788
5106.054206	19.86619957
5106.828581	26.18467361
5107.602957	22.48133703
5108.377332	23.76665659
5109.151707	29.71474694
5109.926082	30.08027077
5110.700458	22.4013586
5111.474833	22.34743965
5112.249208	23.89056957
5113.023583	20.34210371
5113.797958	22.21196203
5114.572334	23.07141195
5115.346709	22.88466765
5116.121084	27.11057061
5116.895459	25.6097394
5117.669835	23.89297832
5118.44421	23.8185056
5119.218585	26.07068679
5119.99296	23.71928892
5120.767335	25.2072267
5121.541711	22.85857375
5122.316086	15.22603133
5123.090461	23.4848752
5123.864836	22.4122112
5124.639212	23.1315804
5125.413587	23.2804835
5126.187962	18.32043591
5126.962337	21.8228523
5127.736712	23.4787845
5128.511088	25.78972332
5129.285463	24.84495071
5130.059838	25.76795722
5130.834213	20.5992338
5131.608589	27.29560496
5132.382964	23.62527091
5133.157339	22.43231236
5133.931714	19.79803592
5134.706089	21.43333493
5135.480465	28.23451187
5136.25484	24.33268107
5137.029215	24.44335121
5137.80359	24.73423292
5138.577966	23.67073805
5139.352341	20.49356511
5140.126716	18.88675023
5140.901091	21.07351931
5141.675466	27.070948
5142.449842	23.73727778
5143.224217	17.43895519
5143.998592	25.23003042
5144.772967	18.83605134
5145.547342	25.77851866
5146.321718	19.6292699
5147.096093	21.88390484
5147.870468	19.53579717
5148.644843	17.49750238
5149.419219	23.80895265
5150.193594	29.33603322
5150.967969	22.35818638
5151.742344	23.5577068
5152.516719	23.46271205
5153.291095	22.16128563
5154.06547	24.59464718
5154.839845	20.27885417
5155.61422	20.446122
5156.388596	23.20890393
5157.162971	24.5097083
5157.937346	23.45924187
5158.711721	22.65566965
5159.486096	25.10415603
5160.260472	19.29630125
5161.034847	22.09877196
5161.809222	25.24513407
5162.583597	23.54137759
5163.357973	21.21906207
5164.132348	16.73193547
5164.906723	25.9771373
5165.681098	17.40707764
5166.455473	21.85391194
5167.229849	22.15906747
5168.004224	24.7638526
5168.778599	22.88381533
5169.552974	23.0278374
5170.32735	25.921519
5171.101725	14.86050485
5171.8761	21.82678306
5172.650475	19.22906271
5173.42485	22.38761019
5174.199226	16.93790344
5174.973601	22.15195107
5175.747976	18.51338605
5176.522351	23.05631359
5177.296727	20.87066021
5178.071102	16.54760389
5178.845477	24.1419716
5179.619852	32.08119818
5180.394227	28.62067683
5181.168603	23.81842619
5181.942978	15.37118895
5182.717353	24.87516861
5183.491728	28.74732149
5184.266103	25.5620038
5185.040479	25.95102486
5185.814854	18.92831969
5186.589229	25.56599545
5187.363604	23.77840123
5188.13798	26.40307576
5188.912355	25.8917802
5189.68673	27.06386734
5190.461105	18.83385964
5191.23548	23.37307744
5192.009856	23.97425907
5192.784231	18.26420086
5193.558606	15.91642273
5194.332981	20.34157299
5195.107357	20.2543908
5195.881732	25.90139932
5196.656107	22.30618121
5197.430482	26.85048385
5198.204857	29.91974215
5198.979233	19.73569165
5199.753608	21.30231614
5200.527983	24.90546063
5201.302358	29.61574467
5202.076734	23.13249361
5202.851109	22.39992393
5203.625484	29.14034478
5204.399859	23.01420281
5205.174234	28.2714425
5205.94861	28.01784349
5206.722985	20.53570897
5207.49736	22.65274209
5208.271735	23.15296005
5209.046111	23.96552934
5209.820486	22.12659567
5210.594861	26.37189171
5211.369236	27.52172041
5212.143611	25.22869899
5212.917987	33.25509055
5213.692362	31.05526922
5214.466737	33.44698057
5215.241112	27.59903334
5216.015488	27.3986677
5216.789863	33.28963891
5217.564238	31.71956275
5218.338613	25.00092389
5219.112988	29.91003833
5219.887364	32.32914325
5220.661739	28.86999834
5221.436114	34.7375332
5222.210489	29.22704919
5222.984864	19.20887289
5223.75924	32.58977264
5224.533615	32.82036413
5225.30799	34.71437215
5226.082365	30.90335386
5226.856741	32.04357933
5227.631116	34.82848072
5228.405491	34.2059565
5229.179866	38.07440626
5229.954241	33.44986048
5230.728617	38.53765917
5231.502992	39.94025044
5232.277367	37.63955014
5233.051742	36.84995926
5233.826118	37.03778617
5234.600493	37.70121149
5235.374868	37.26182374
5236.149243	39.56109467
5236.923618	35.08212474
5237.697994	38.45288441
5238.472369	39.20977982
5239.246744	37.55973316
5240.021119	36.18258465
5240.795495	39.43538175
5241.56987	44.82358067
5242.344245	38.61576355
5243.11862	39.06871707
5243.892995	40.96870196
5244.667371	44.26485921
5245.441746	38.64552352
5246.216121	46.68908603
5246.990496	46.91096631
5247.764872	40.42613236
5248.539247	41.56827159
5249.313622	45.69056124
5250.087997	45.85336627
5250.862372	50.73980935
5251.636748	50.70062348
5252.411123	59.33296918
5253.185498	52.63570731
5253.959873	52.81849173
5254.734249	51.00569299
5255.508624	58.22087845
5256.282999	54.34733855
5257.057374	54.84013173
5257.831749	47.93394918
5258.606125	43.71426397
5259.3805	44.24373103
5260.154875	40.49905661
5260.92925	45.14967777
5261.703625	43.64021741
5262.478001	40.99940691
5263.252376	43.05997602
5264.026751	42.88702248
5264.801126	38.71146504
5265.575502	35.7977167
5266.349877	41.11921707
5267.124252	40.02055711
5267.898627	42.03532291
5268.673002	42.46759559
5269.447378	38.80409868
5270.221753	39.68403092
5270.996128	42.25158365
5271.770503	37.72885653
5272.544879	39.08166343
5273.319254	40.37063053
5274.093629	41.06411758
5274.868004	43.76295513
5275.642379	41.74708818
5276.416755	36.16872242
5277.19113	33.82751542
5277.965505	41.14812472
5278.73988	39.73373057
5279.514256	41.36736331
5280.288631	42.26747082
5281.063006	42.7468597
5281.837381	39.60861851
5282.611756	37.88309858
5283.386132	37.96037181
5284.160507	39.75878422
5284.934882	33.43659383
5285.709257	33.41154018
5286.483633	30.22931416
5287.258008	29.88852898
5288.032383	28.22215577
5288.806758	42.60152738
5289.581133	35.1526667
5290.355509	36.48120611
5291.129884	32.60213667
5291.904259	36.96945708
5292.678634	42.09755071
5293.45301	32.02985739
5294.227385	34.81645285
5295.00176	34.48950608
5295.776135	32.03112265
5296.55051	33.6202491
5297.324886	29.70006415
5298.099261	25.09456867
5298.873636	32.1048701
5299.648011	31.56768181
5300.422386	36.81331714
5301.196762	33.03287675
5301.971137	31.98226473
5302.745512	24.67977928
5303.519887	29.94546813
5304.294263	30.61917166
5305.068638	28.48703621
5305.843013	27.5228692
5306.617388	32.32482073
5307.391763	26.4594855
