# log(lambda)       Flambda(Arbitrary units)   
3.3483107055E+00	0.0000000E+00
3.3484041746E+00	0.0000000E+00
3.3484976236E+00	0.0000000E+00
3.3485929988E+00	2.2394268E-02
3.3486863877E+00	3.5616732E-02
3.3487797760E+00	0.0000000E+00
3.3488750892E+00	4.3298055E-02
3.3489684369E+00	1.4078278E-01
3.3490618035E+00	9.9586962E-03
3.3491570548E+00	8.6493705E-03
3.3492503419E+00	4.3628606E-03
3.3499085932E+00	4.9018059E-02
3.3500017190E+00	7.5726219E-02
3.3500948056E+00	6.6564240E-02
3.3501898306E+00	5.9710925E-02
3.3502828962E+00	1.3830910E-01
3.3503759419E+00	1.3103895E-01
3.3504709442E+00	1.8386752E-01
3.3505639496E+00	1.7468723E-01
3.3506569350E+00	1.6655722E-01
3.3507518372E+00	1.2903425E-01
3.3515006039E+00	1.2949628E-01
3.3515933891E+00	6.3625843E-02
3.3516861545E+00	3.4421695E-02
3.3517808320E+00	1.1105271E-02
3.3518735959E+00	2.5475229E-01
3.3519663015E+00	3.3935275E-01
3.3520609179E+00	2.7152598E-01
3.3521535835E+00	3.6407738E-01
3.3522462100E+00	3.9616263E-01
3.3523407655E+00	3.9615886E-01
3.3524333714E+00	3.4607517E-01
3.3525259575E+00	3.8153287E-01
3.3526204521E+00	3.5139950E-01
3.3527129984E+00	3.5662097E-01
3.3528055249E+00	3.7236218E-01
3.3528999395E+00	2.8638567E-01
3.3529924262E+00	3.0778012E-01
3.3530848932E+00	2.9004656E-01
3.3531792663E+00	2.7430195E-01
3.3532717321E+00	2.9312030E-01
3.3533641397E+00	3.3828385E-01
3.3534584521E+00	3.6517101E-01
3.3535508200E+00	3.1113535E-01
3.3536431490E+00	2.4656352E-01
3.3537374009E+00	3.2276052E-01
3.3538297095E+00	3.3739786E-01
3.3539219984E+00	3.1983798E-01
3.3540161898E+00	3.1804290E-01
3.3541084391E+00	3.0111513E-01
3.3542006689E+00	3.5787264E-01
3.3542947807E+00	3.9457521E-01
3.3543869709E+00	3.5070751E-01
3.3544791415E+00	3.2907561E-01
3.3545732121E+00	3.5170066E-01
3.3546653816E+00	3.4127533E-01
3.3547574932E+00	3.5600598E-01
3.3548515036E+00	2.8634860E-01
3.3549435757E+00	3.2483858E-01
3.3550356091E+00	2.6379197E-01
3.3551295593E+00	2.9708974E-01
3.3552215725E+00	3.1246548E-01
3.3553135661E+00	3.4240501E-01
3.3554074563E+00	2.9373778E-01
3.3554994106E+00	2.7562221E-01
3.3555913454E+00	2.4584118E-01
3.3556832417E+00	1.9535812E-01
3.3557770519E+00	2.6789382E-01
3.3558689280E+00	2.6462337E-01
3.3559607847E+00	2.9233653E-01
3.3560545732E+00	3.4512842E-01
3.3561463907E+00	3.3211066E-01
3.3562381887E+00	3.0995873E-01
3.3563318791E+00	3.4886155E-01
3.3564236188E+00	2.9790636E-01
3.3565153583E+00	3.2936058E-01
3.3566089890E+00	3.7919344E-01
3.3567006892E+00	4.9487495E-01
3.3567923702E+00	4.7341484E-01
3.3568859412E+00	5.3021108E-01
3.3569775830E+00	5.2697011E-01
3.3570691864E+00	4.3678670E-01
3.3571626978E+00	5.0963913E-01
3.3572542813E+00	4.2768076E-01
3.3573458454E+00	4.6935275E-01
3.3574393354E+00	4.9672054E-01
3.3575308605E+00	4.1083638E-01
3.3576223664E+00	4.1229067E-01
3.3577138530E+00	4.4014788E-01
3.3578072066E+00	4.2067191E-01
3.3578986543E+00	4.0951465E-01
3.3579900827E+00	4.1843181E-01
3.3580833960E+00	3.6625901E-01
3.3581747856E+00	3.6093328E-01
3.3582661559E+00	3.6987685E-01
3.3583594099E+00	3.3658200E-01
3.3584507223E+00	3.6405888E-01
3.3585420346E+00	3.6654076E-01
3.3586352294E+00	3.7101294E-01
3.3587265029E+00	4.0559086E-01
3.3588177953E+00	3.6516028E-01
3.3589090304E+00	4.2285711E-01
3.3590021465E+00	3.7758876E-01
3.3590933429E+00	4.7270567E-01
3.3591845012E+00	4.1106714E-01
3.3592775583E+00	3.8544004E-01
3.3593686969E+00	3.8646451E-01
3.3594598164E+00	3.7770099E-01
3.3595528145E+00	4.0238456E-01
3.3596438954E+00	3.8796678E-01
3.3597349382E+00	3.1095381E-01
3.3598278774E+00	3.2115411E-01
3.3599189006E+00	3.9028971E-01
3.3600099047E+00	3.7039171E-01
3.3601027851E+00	4.2590539E-01
3.3601937886E+00	4.3192716E-01
3.3602847352E+00	4.3213108E-01
3.3603756627E+00	4.7108875E-01
3.3604684649E+00	4.4386524E-01
3.3605593351E+00	4.9401931E-01
3.3606502051E+00	5.2928614E-01
3.3607429487E+00	4.8015554E-01
3.3608337803E+00	5.1042586E-01
3.3609245930E+00	4.8239039E-01
3.3610172780E+00	5.0133121E-01
3.3611080334E+00	5.4545722E-01
3.3611987887E+00	6.1566445E-01
3.3612895251E+00	4.9349587E-01
3.3613821322E+00	5.3972196E-01
3.3614728681E+00	5.4545908E-01
3.3615635472E+00	5.1558779E-01
3.3616560960E+00	5.6535927E-01
3.3617467369E+00	4.9204479E-01
3.3618373400E+00	5.3866856E-01
3.3619279430E+00	5.5725373E-01
3.3620204142E+00	4.5593855E-01
3.3621109790E+00	5.5306155E-01
3.3622015251E+00	5.6526284E-01
3.3622939380E+00	5.6658873E-01
3.3623844458E+00	4.7855760E-01
3.3624749160E+00	5.2024054E-01
3.3625672708E+00	4.7672529E-01
3.3626577217E+00	4.4674330E-01
3.3627481538E+00	4.8347512E-01
3.3628386047E+00	5.3849515E-01
3.3629308822E+00	5.2941690E-01
3.3630212574E+00	5.4767432E-01
3.3631116139E+00	5.3203045E-01
3.3632038145E+00	5.0348512E-01
3.3632941330E+00	5.1103490E-01
3.3633844327E+00	5.3289685E-01
3.3634747136E+00	4.9383050E-01
3.3635668560E+00	5.1834846E-01
3.3636570991E+00	4.6295915E-01
3.3637473045E+00	4.9604810E-01
3.3638393891E+00	5.3976923E-01
3.3639295755E+00	5.3598596E-01
3.3640197432E+00	5.7711465E-01
3.3641099297E+00	5.6760935E-01
3.3642019375E+00	6.4002026E-01
3.3642920486E+00	5.7700648E-01
3.3643821411E+00	5.6127715E-01
3.3644740912E+00	5.3140175E-01
3.3645641272E+00	4.9452543E-01
3.3646541632E+00	5.6848175E-01
3.3647441806E+00	5.4919175E-01
3.3648360541E+00	6.1810212E-01
3.3649260338E+00	5.8778570E-01
3.3650159948E+00	6.0108503E-01
3.3651077921E+00	7.7506379E-01
3.3651977155E+00	5.9055277E-01
3.3652876203E+00	5.2427870E-01
3.3653775065E+00	5.5128285E-01
3.3654692836E+00	5.3799933E-01
3.3655591322E+00	3.8863539E-01
3.3656489622E+00	5.2203456E-01
3.3657406446E+00	4.5893258E-01
3.3658304183E+00	5.5117403E-01
3.3659201923E+00	4.6010012E-01
3.3660099477E+00	5.1369206E-01
3.3661015538E+00	5.0766879E-01
3.3661912717E+00	6.0720140E-01
3.3662809711E+00	5.4149795E-01
3.3663725201E+00	5.6645231E-01
3.3664621634E+00	3.8841738E-01
3.3665518068E+00	4.4404256E-01
3.3666414318E+00	4.3233171E-01
3.3667329048E+00	5.8679412E-01
3.3668225298E+00	3.5137248E-01
3.3669120989E+00	5.6747216E-01
3.3670016495E+00	5.6974600E-01
3.3670930467E+00	5.4833798E-01
3.3671825414E+00	5.3919167E-01
3.3672720363E+00	4.8413360E-01
3.3673633767E+00	4.4594878E-01
3.3674528343E+00	4.3307599E-01
3.3675422735E+00	5.1295456E-01
3.3676316943E+00	5.3026334E-01
3.3677229404E+00	6.9238265E-01
3.3678123241E+00	6.0453706E-01
3.3679016893E+00	5.3295136E-01
3.3679910361E+00	5.8217805E-01
3.3680822626E+00	5.8226851E-01
3.3681715723E+00	5.4835503E-01
3.3682608637E+00	5.9852326E-01
3.3683519963E+00	5.3439660E-01
3.3684412320E+00	5.4977717E-01
3.3685304679E+00	5.4679161E-01
3.3686196855E+00	5.7772731E-01
3.3687107428E+00	5.6326406E-01
3.3687999234E+00	5.2307625E-01
3.3688890857E+00	5.2136989E-01
3.3689782110E+00	5.3523938E-01
3.3690691933E+00	5.4130180E-01
3.3691583003E+00	5.6364788E-01
3.3692473890E+00	4.6916957E-01
3.3693383149E+00	4.8633743E-01
3.3694274038E+00	5.5708183E-01
3.3695164373E+00	5.9123586E-01
3.3696054526E+00	5.4989324E-01
3.3696963036E+00	5.3606305E-01
3.3697852635E+00	5.8291439E-01
3.3698742237E+00	5.8586960E-01
3.3699631657E+00	5.2757265E-01
3.3700539419E+00	5.6312843E-01
3.3701428471E+00	5.4524517E-01
3.3702317341E+00	5.4247074E-01
3.3703205844E+00	5.4487034E-01
3.3704112859E+00	4.7988505E-01
3.3705001179E+00	5.0125204E-01
3.3705889319E+00	5.1446288E-01
3.3706796143E+00	4.7303463E-01
3.3707683915E+00	5.5579809E-01
3.3708571506E+00	5.7421896E-01
3.3709458916E+00	6.2421584E-01
3.3710364441E+00	5.5989504E-01
3.3711251484E+00	5.5051107E-01
3.3712138346E+00	5.3256509E-01
3.3713025027E+00	5.9798683E-01
3.3713929994E+00	5.6155765E-01
3.3714816309E+00	4.6538987E-01
3.3715702259E+00	5.4360412E-01
3.3716588213E+00	4.9377178E-01
3.3717492437E+00	4.6849386E-01
3.3718378026E+00	5.2883028E-01
3.3719263803E+00	4.6441422E-01
3.3720149030E+00	5.6729952E-01
3.3721052514E+00	4.8387739E-01
3.3721937377E+00	5.9711503E-01
3.3722821876E+00	5.4168346E-01
3.3723706378E+00	5.1717603E-01
3.3724609122E+00	5.1456971E-01
3.3725493261E+00	5.4526682E-01
3.3726377220E+00	5.7781378E-01
3.3727260999E+00	5.3223247E-01
3.3728163004E+00	4.4524382E-01
3.3729046236E+00	5.2549852E-01
3.3729929472E+00	5.2495161E-01
3.3730812528E+00	5.4005339E-01
3.3731713796E+00	4.2242220E-01
3.3732596858E+00	4.4648118E-01
3.3733479372E+00	4.5200806E-01
3.3734361707E+00	4.7034923E-01
3.3735262239E+00	5.1928945E-01
3.3736144028E+00	5.1457765E-01
3.3737025822E+00	5.7549401E-01
3.3737907437E+00	5.5572189E-01
3.3738807234E+00	5.4302480E-01
3.3739688488E+00	5.8062932E-01
3.3740569562E+00	5.2162223E-01
3.3741450274E+00	5.9289625E-01
3.3742349338E+00	5.4273007E-01
3.3743229873E+00	5.4121886E-01
3.3744110229E+00	5.2860603E-01
3.3744990774E+00	5.1806051E-01
3.3745889105E+00	4.9998032E-01
3.3746768923E+00	5.3953355E-01
3.3747648562E+00	5.4324201E-01
3.3748527840E+00	5.5768605E-01
3.3749425440E+00	5.1910878E-01
3.3750304542E+00	4.7892496E-01
3.3751183465E+00	5.1021782E-01
3.3752062211E+00	5.6316126E-01
3.3752959081E+00	5.4929644E-01
3.3753837284E+00	5.5438423E-01
3.3754715493E+00	5.6151717E-01
3.3755593525E+00	5.6194786E-01
3.3756489666E+00	4.9065313E-01
3.3757367704E+00	4.9648159E-01
3.3758245200E+00	4.7718769E-01
3.3759122518E+00	4.6271408E-01
3.3760017931E+00	4.8942329E-01
3.3760894708E+00	5.0692618E-01
3.3761771492E+00	5.5075469E-01
3.3762648098E+00	6.2228335E-01
3.3763524527E+00	5.8865034E-01
3.3764419033E+00	6.2618235E-01
3.3765295105E+00	6.1025758E-01
3.3766170818E+00	6.3493656E-01
3.3767046537E+00	6.1835319E-01
3.3767940318E+00	5.9193019E-01
3.3768815680E+00	5.8543481E-01
3.3769691230E+00	6.2280862E-01
3.3770566240E+00	5.5922580E-01
3.3771459297E+00	4.9324233E-01
3.3772333950E+00	5.5935091E-01
3.3773208245E+00	5.5858626E-01
3.3774082546E+00	5.4381259E-01
3.3774974880E+00	5.1394734E-01
3.3775848825E+00	5.9970377E-01
3.3776722595E+00	6.3228561E-01
3.3777596189E+00	5.2256315E-01
3.3778487802E+00	5.6661809E-01
3.3779360859E+00	5.1371486E-01
3.3780233922E+00	5.5183963E-01
3.3781106810E+00	5.2509710E-01
3.3781997702E+00	5.2350900E-01
3.3782870599E+00	5.7243750E-01
3.3783742958E+00	5.4948832E-01
3.3784615141E+00	6.1836767E-01
3.3785486967E+00	5.6836998E-01
3.3786376961E+00	5.8273339E-01
3.3787248616E+00	5.6543472E-01
3.3788120095E+00	6.1430611E-01
3.3788991399E+00	5.7061923E-01
3.3789880676E+00	5.9649386E-01
3.3790751627E+00	7.1370822E-01
3.3791622223E+00	5.2765296E-01
3.3792492825E+00	6.1744871E-01
3.3793363253E+00	5.3490278E-01
3.3794251635E+00	4.7428262E-01
3.3795122072E+00	4.8983425E-01
3.3795991973E+00	5.2160892E-01
3.3796861700E+00	4.6280477E-01
3.3797749367E+00	6.0408339E-01
3.3798618561E+00	5.2911177E-01
3.3799487762E+00	5.2648910E-01
3.3800356789E+00	4.9346239E-01
3.3801225642E+00	4.9649431E-01
3.3802112417E+00	5.2867606E-01
3.3802980919E+00	6.7329658E-01
3.3803849067E+00	6.3612614E-01
3.3804717222E+00	6.1273385E-01
3.3805603284E+00	7.0607707E-01
3.3806471089E+00	5.3224736E-01
3.3807339081E+00	5.7267462E-01
3.3808206539E+00	6.5155193E-01
3.3809091890E+00	5.9136574E-01
3.3809958997E+00	6.4672034E-01
3.3810825751E+00	7.5081380E-01
3.3811692513E+00	6.4638187E-01
3.3812559101E+00	5.6642771E-01
3.3813443566E+00	6.5848939E-01
3.3814309805E+00	5.7572882E-01
3.3815175871E+00	5.5564763E-01
3.3816041585E+00	5.4123650E-01
3.3816925340E+00	5.1434220E-01
3.3817790885E+00	5.6151197E-01
3.3818656258E+00	5.5832949E-01
3.3819521819E+00	5.1125863E-01
3.3820386847E+00	6.4692617E-01
3.3821269718E+00	5.7472740E-01
3.3822134398E+00	7.3066818E-01
3.3822998726E+00	5.6479252E-01
3.3823863062E+00	6.0277666E-01
3.3824745227E+00	6.0553137E-01
3.3825609215E+00	5.4831451E-01
3.3826473032E+00	4.7214823E-01
3.3827336676E+00	5.2708892E-01
3.3828199969E+00	4.7743475E-01
3.3829081254E+00	4.9350188E-01
3.3829944380E+00	3.0768838E-01
3.3830807335E+00	4.8841089E-01
3.3831670477E+00	5.8821007E-01
3.3832551058E+00	5.5960549E-01
3.3833413495E+00	5.7557144E-01
3.3834275761E+00	6.2226556E-01
3.3835137676E+00	5.8918098E-01
3.3835999599E+00	6.3428119E-01
3.3836879303E+00	4.8418255E-01
3.3837740881E+00	4.4556351E-01
3.3838602288E+00	4.8571568E-01
3.3839463524E+00	4.9598803E-01
3.3840324410E+00	3.4186063E-01
3.3841203238E+00	4.9097604E-01
3.3842063959E+00	4.7885060E-01
3.3842924509E+00	5.6258641E-01
3.3843785247E+00	6.6868949E-01
3.3844663375E+00	5.3511398E-01
3.3845523410E+00	5.7552150E-01
3.3846383275E+00	5.2737270E-01
3.3847242791E+00	5.2162331E-01
3.3848102315E+00	5.4194126E-01
3.3848979571E+00	5.8848479E-01
3.3849838752E+00	4.6840641E-01
3.3850697763E+00	4.7473246E-01
3.3851556604E+00	3.8603311E-01
3.3852415097E+00	3.1491508E-01
3.3853291482E+00	3.1100772E-01
3.3854149811E+00	4.4998517E-01
3.3855007969E+00	3.6067731E-01
3.3855866316E+00	3.9364211E-01
3.3856724136E+00	4.0040064E-01
3.3857599652E+00	3.6128742E-01
3.3858457129E+00	4.7334970E-01
3.3859314259E+00	5.8275361E-01
3.3860171398E+00	6.8856221E-01
3.3861046220E+00	5.5744985E-01
3.3861903017E+00	4.6196449E-01
3.3862759645E+00	5.6614392E-01
3.3863616105E+00	4.2617469E-01
3.3864472217E+00	3.0268951E-01
3.3865328338E+00	3.8123390E-01
3.3866202122E+00	4.1932300E-01
3.3867057903E+00	3.6756110E-01
3.3867913872E+00	3.3780790E-01
3.3868769315E+00	2.6125752E-01
3.3869642407E+00	3.0177821E-01
3.3870497510E+00	6.1542734E-01
3.3871352267E+00	4.8911961E-01
3.3872207033E+00	5.2637252E-01
3.3873061632E+00	6.1740929E-01
3.3873933861E+00	4.2553944E-01
3.3874788120E+00	4.1923088E-01
3.3875642211E+00	4.9906996E-01
3.3876495956E+00	4.6739830E-01
3.3877349711E+00	4.3017229E-01
3.3878221079E+00	3.9246351E-01
3.3879074495E+00	3.1613325E-01
3.3879928099E+00	3.3602193E-01
3.3880781180E+00	4.5858349E-01
3.3881634093E+00	4.1154144E-01
3.3882504602E+00	4.7080586E-01
3.3883356999E+00	5.2520486E-01
3.3884209407E+00	6.5908094E-01
3.3885061647E+00	4.4090491E-01
3.3885913720E+00	4.7306800E-01
3.3886783372E+00	4.9704166E-01
3.3895310928E+00	5.0846076E-01
3.3896178701E+00	5.8595273E-01
3.3897028596E+00	4.5384962E-01
3.3897878324E+00	5.7516548E-01
3.3898727886E+00	5.5582793E-01
3.3899594977E+00	5.9398074E-01
3.3900444026E+00	6.4400621E-01
3.3901293087E+00	5.6177327E-01
3.3902141982E+00	6.2160861E-01
3.3902991064E+00	5.4262624E-01
3.3903839627E+00	6.6563399E-01
3.3904705697E+00	7.4027863E-01
3.3905553925E+00	7.2309373E-01
3.3906401811E+00	7.7414295E-01
3.3907249707E+00	6.4184031E-01
3.3908097439E+00	7.0187214E-01
3.3908962660E+00	5.8287844E-01
3.3909810057E+00	7.3568150E-01
3.3910657289E+00	6.3104429E-01
3.3911504179E+00	7.2536243E-01
3.3912351080E+00	7.5682712E-01
3.3913215455E+00	7.7522191E-01
3.3914062023E+00	7.0004886E-01
3.3914908778E+00	7.2240117E-01
3.3915755015E+00	6.6674351E-01
3.3916601088E+00	6.6209416E-01
3.3917464618E+00	7.1769074E-01
3.3918310181E+00	7.1314813E-01
3.3919155757E+00	6.9458193E-01
3.3920001167E+00	6.8397983E-01
3.3920846413E+00	6.4786198E-01
3.3921691495E+00	8.3011885E-01
3.3922554013E+00	7.0260256E-01
3.3923398586E+00	6.5112373E-01
3.3924243171E+00	6.3932862E-01
3.3925087592E+00	7.3660884E-01
3.3925931849E+00	7.9763754E-01
3.3926793877E+00	8.0239815E-01
3.3927637802E+00	7.0949816E-01
3.3928481564E+00	7.1082407E-01
3.3929325161E+00	6.6729852E-01
3.3930168419E+00	7.4680036E-01
3.3931029255E+00	6.8391200E-01
3.3931872358E+00	7.3493097E-01
3.3932715297E+00	7.2124564E-01
3.3933558072E+00	7.0945203E-01
3.3934400684E+00	6.5687042E-01
3.3935242957E+00	6.7453649E-01
3.3936102788E+00	6.4128651E-01
3.3936944907E+00	6.6684353E-01
3.3937786862E+00	6.7189567E-01
3.3938629004E+00	7.4287137E-01
3.3939470633E+00	7.4260726E-01
3.3940329628E+00	8.1889292E-01
3.3941170927E+00	7.9135335E-01
3.3942011888E+00	8.9752919E-01
3.3942852861E+00	7.4729179E-01
3.3943693672E+00	8.7745721E-01
3.3944534320E+00	9.0174912E-01
3.3945392314E+00	8.3392926E-01
3.3946232633E+00	9.5352835E-01
3.3947072615E+00	1.0220036E+00
3.3947912609E+00	8.9513441E-01
3.3948752441E+00	8.9151022E-01
3.3949609601E+00	9.0228660E-01
3.3950449455E+00	7.8471299E-01
3.3951288796E+00	7.3822284E-01
3.3952127975E+00	7.7569259E-01
3.3952966818E+00	7.4050832E-01
3.3953805673E+00	7.3379328E-01
3.3954661837E+00	7.3208013E-01
3.3955500365E+00	7.9035443E-01
3.3956338730E+00	7.5878372E-01
3.3957176935E+00	7.0100824E-01
3.3958014802E+00	7.6380172E-01
3.3958870137E+00	7.4064166E-01
3.3959707853E+00	7.6643394E-01
3.3960545407E+00	7.2014164E-01
3.3961383148E+00	8.2544250E-01
3.3962220380E+00	8.4226541E-01
3.3963057449E+00	8.1211431E-01
3.3963911792E+00	7.7350870E-01
3.3964748361E+00	8.0607624E-01
3.3965584944E+00	7.6692468E-01
3.3966421365E+00	7.3842326E-01
3.3967257626E+00	7.4558672E-01
3.3968093726E+00	7.4889941E-01
3.3968947078E+00	7.9810469E-01
3.3969782678E+00	7.9823309E-01
3.3970618292E+00	7.3289312E-01
3.3971453745E+00	7.7393665E-01
3.3972289037E+00	7.0919795E-01
3.3973141913E+00	6.8514196E-01
3.3973976881E+00	6.4261281E-01
3.3974811688E+00	7.2142595E-01
3.3975646334E+00	6.9442062E-01
3.3976480647E+00	7.4280905E-01
3.3977314973E+00	7.2029442E-01
3.3978166515E+00	8.0913655E-01
3.3979000517E+00	7.8401930E-01
3.3979834359E+00	7.1789316E-01
3.3980668041E+00	6.7173562E-01
3.3981501390E+00	6.7794516E-01
3.3982334752E+00	6.9734764E-01
3.3983185311E+00	7.0004680E-01
3.3984018350E+00	6.7823797E-01
3.3984851576E+00	7.2118189E-01
3.3985684296E+00	7.2590832E-01
3.3986516856E+00	7.9120941E-01
3.3987349083E+00	8.0268420E-01
3.3988198660E+00	8.4735631E-01
3.3989030738E+00	7.9480798E-01
3.3989862657E+00	7.5284015E-01
3.3990694416E+00	7.7121895E-01
3.3991526016E+00	7.4368341E-01
3.3992357284E+00	7.8485535E-01
3.3993205882E+00	7.2509481E-01
3.3994037002E+00	7.3170700E-01
3.3994867962E+00	7.0923494E-01
3.3995699110E+00	7.3692484E-01
3.3996529752E+00	7.4051996E-01
3.3997360236E+00	7.4795611E-01
3.3998207857E+00	7.2028574E-01
3.3999037847E+00	6.9738679E-01
3.3999867851E+00	7.1365142E-01
3.4000697697E+00	7.4062816E-01
3.4001527384E+00	6.7139742E-01
3.4002356912E+00	6.7231542E-01
3.4003203559E+00	6.8466868E-01
3.4004032595E+00	6.3602754E-01
3.4004861645E+00	6.9384289E-01
3.4005690537E+00	6.4728550E-01
3.4006519271E+00	7.3827703E-01
3.4007348192E+00	7.4056120E-01
3.4008193867E+00	6.3835653E-01
3.4009022123E+00	6.9904126E-01
3.4009850221E+00	7.3643418E-01
3.4010677989E+00	6.5133240E-01
3.4011505772E+00	6.8660986E-01
3.4012333397E+00	7.0915138E-01
3.4013178101E+00	7.1754171E-01
3.4014005408E+00	7.1417792E-01
3.4014832557E+00	6.8690076E-01
3.4015659376E+00	7.2405406E-01
3.4016486210E+00	7.3572271E-01
3.4017312886E+00	7.1380770E-01
3.4018156623E+00	7.5632027E-01
3.4018983326E+00	7.1776144E-01
3.4019809527E+00	7.4774628E-01
3.4020635571E+00	7.5757084E-01
3.4021461286E+00	7.4049365E-01
3.4022287016E+00	7.5451100E-01
3.4023129787E+00	7.1068932E-01
3.4023955200E+00	7.5664789E-01
3.4024780456E+00	7.3172380E-01
3.4025605556E+00	7.6923418E-01
3.4026430327E+00	7.7903115E-01
3.4027255113E+00	6.9102019E-01
3.4028079742E+00	7.1810113E-01
3.4028921390E+00	7.4516329E-01
3.4029746046E+00	6.5514797E-01
3.4030570203E+00	6.8019919E-01
3.4031394203E+00	7.1344271E-01
3.4032218047E+00	6.3044795E-01
3.4033058721E+00	6.3252264E-01
3.4033882250E+00	6.2532878E-01
3.4034705622E+00	6.3035318E-01
3.4035528838E+00	6.0658436E-01
3.4036351898E+00	6.6432462E-01
3.4037174802E+00	6.8734838E-01
3.4037997379E+00	6.7697642E-01
3.4038837107E+00	6.9324883E-01
3.4039659540E+00	7.4166932E-01
3.4040481818E+00	8.0734266E-01
3.4041304282E+00	7.6766554E-01
3.4042126249E+00	8.3001429E-01
3.4042948059E+00	8.1000845E-01
3.4043786831E+00	8.3196805E-01
3.4044608156E+00	8.1099260E-01
3.4045429498E+00	8.5748630E-01
3.4046250684E+00	7.6604060E-01
3.4047071714E+00	7.7089822E-01
3.4047892590E+00	8.4510570E-01
3.4048713140E+00	6.8348812E-01
3.4049550798E+00	7.6992645E-01
3.4050371206E+00	6.4189174E-01
3.4051191458E+00	7.1025876E-01
3.4052011897E+00	7.2649762E-01
3.4052831839E+00	7.1729482E-01
3.4053651627E+00	6.9473549E-01
3.4054488334E+00	7.1377263E-01
3.4055307638E+00	6.9746144E-01
3.4056126959E+00	6.8632774E-01
3.4056946125E+00	6.7122238E-01
3.4057765136E+00	7.2400942E-01
3.4058583993E+00	6.5049294E-01
3.4059402696E+00	6.3954961E-01
3.4060238125E+00	6.9707586E-01
3.4061056516E+00	6.3500261E-01
3.4061874753E+00	6.2792940E-01
3.4062692835E+00	6.5950840E-01
3.4063511105E+00	6.6564245E-01
3.4064328879E+00	6.2143799E-01
3.4065163532E+00	6.4067326E-01
3.4065980995E+00	6.1038410E-01
3.4066798135E+00	6.2346430E-01
3.4067615290E+00	6.3546272E-01
3.4068432293E+00	5.5325651E-01
3.4069249141E+00	5.4393508E-01
3.4070065836E+00	5.3645544E-01
3.4070899387E+00	5.7026275E-01
3.4071715601E+00	5.5647575E-01
3.4072531832E+00	5.7538905E-01
3.4073347910E+00	5.9519183E-01
3.4074164175E+00	5.8852433E-01
3.4074979946E+00	6.8125377E-01
3.4075795564E+00	6.9384676E-01
3.4076628016E+00	7.2298968E-01
3.4077443154E+00	6.9141579E-01
3.4078258310E+00	6.5892615E-01
3.4079073312E+00	6.2201672E-01
3.4079888162E+00	6.6014955E-01
3.4080702859E+00	6.8736066E-01
3.4081534371E+00	7.3661109E-01
3.4082348589E+00	7.0499385E-01
3.4083162825E+00	6.6413850E-01
3.4083976907E+00	6.6363089E-01
3.4084790838E+00	6.3111447E-01
3.4085604954E+00	6.1248092E-01
3.4086418580E+00	6.7842556E-01
3.4087248998E+00	7.4378373E-01
3.4088062315E+00	7.1985689E-01
3.4088875311E+00	7.0179297E-01
3.4089688324E+00	7.1469344E-01
3.4090501184E+00	7.1441419E-01
3.4091313893E+00	6.9473791E-01
3.4092126449E+00	7.1265947E-01
3.4092955777E+00	6.1385128E-01
